AD,AN,AS,AT,GB,KN,KR,PJ,SA,SK,SS,SV,
0,0,57.69230769230769,53.191489361702125,30.0,60.0,19.047619047619047,33.333333333333336,67.34693877551021,25.806451612903224,14.285714285714286,59.183673469387756,
0,0,59.25925925925926,54.166666666666664,30.0,58.064516129032256,19.047619047619047,33.333333333333336,67.34693877551021,25.806451612903224,14.285714285714286,58.0,
0,0,60.714285714285715,53.06122448979592,30.0,56.25,19.047619047619047,33.333333333333336,67.34693877551021,25.806451612903224,14.285714285714286,58.8235294117647,
0,0,58.62068965517241,54.0,30.0,54.54545454545455,19.047619047619047,33.333333333333336,67.34693877551021,25.806451612903224,14.285714285714286,59.61538461538461,
0,0,56.666666666666664,54.90196078431372,30.0,52.94117647058823,19.047619047619047,33.333333333333336,67.34693877551021,25.806451612903224,14.285714285714286,60.37735849056604,
0,0,58.064516129032256,53.84615384615385,30.0,51.42857142857143,19.047619047619047,33.333333333333336,67.34693877551021,25.806451612903224,14.285714285714286,61.111111111111114,
0,0,56.25,52.83018867924528,30.0,52.77777777777778,19.047619047619047,33.333333333333336,67.34693877551021,25.806451612903224,14.285714285714286,61.81818181818182,
0,0,57.57575757575758,52.83018867924528,30.0,52.77777777777778,19.047619047619047,33.333333333333336,68.0,25.0,14.285714285714286,60.714285714285715,
0,0,58.8235294117647,52.83018867924528,30.0,51.351351351351354,19.047619047619047,33.333333333333336,66.66666666666667,25.0,14.285714285714286,61.40350877192982,
0,0,58.8235294117647,52.83018867924528,30.0,50.0,19.047619047619047,33.333333333333336,67.3076923076923,24.242424242424242,14.285714285714286,62.06896551724138,
0,0,60.0,52.83018867924528,30.0,48.717948717948715,19.047619047619047,33.333333333333336,67.3076923076923,26.470588235294116,14.285714285714286,61.016949152542374,
0,0,61.111111111111114,52.83018867924528,30.0,50.0,19.047619047619047,33.333333333333336,66.0377358490566,25.714285714285715,14.285714285714286,61.016949152542374,
0,0,59.45945945945946,52.83018867924528,30.0,50.0,19.047619047619047,33.333333333333336,64.81481481481481,27.77777777777778,14.285714285714286,61.666666666666664,
0,0,60.526315789473685,52.83018867924528,30.0,50.0,19.047619047619047,33.333333333333336,63.63636363636363,29.72972972972973,14.285714285714286,60.65573770491803,
0,0,60.526315789473685,52.83018867924528,27.272727272727273,51.21951219512195,19.047619047619047,33.333333333333336,62.5,31.57894736842105,14.285714285714286,60.65573770491803,
0,0,58.97435897435897,52.83018867924528,27.272727272727273,52.38095238095238,19.047619047619047,33.333333333333336,63.1578947368421,30.76923076923077,14.285714285714286,60.65573770491803,
0,0,57.5,52.83018867924528,25.0,52.38095238095238,19.047619047619047,33.333333333333336,63.793103448275865,32.5,14.285714285714286,60.65573770491803,
0,0,58.53658536585366,52.83018867924528,23.076923076923077,52.38095238095238,19.047619047619047,33.333333333333336,64.40677966101696,31.70731707317073,14.285714285714286,60.65573770491803,
0,0,57.142857142857146,52.83018867924528,21.428571428571427,52.38095238095238,19.047619047619047,33.333333333333336,65.0,33.333333333333336,14.285714285714286,60.65573770491803,
0,0,58.13953488372093,52.83018867924528,20.0,52.38095238095238,19.047619047619047,33.333333333333336,63.9344262295082,34.883720930232556,14.285714285714286,60.65573770491803,
0,0,59.09090909090909,52.83018867924528,18.75,52.38095238095238,19.047619047619047,33.333333333333336,64.51612903225806,34.09090909090909,14.285714285714286,60.65573770491803,
0,0,60.0,51.851851851851855,18.75,52.38095238095238,19.047619047619047,33.333333333333336,65.07936507936508,34.09090909090909,14.285714285714286,59.67741935483871,
0,0,60.869565217391305,52.72727272727273,18.75,52.38095238095238,19.047619047619047,33.333333333333336,64.0625,34.09090909090909,14.285714285714286,58.73015873015873,
0,0,61.702127659574465,51.785714285714285,18.75,52.38095238095238,19.047619047619047,33.333333333333336,63.07692307692308,34.09090909090909,14.285714285714286,59.375,
0,0,60.416666666666664,52.63157894736842,18.75,52.38095238095238,19.047619047619047,33.333333333333336,63.63636363636363,34.09090909090909,14.285714285714286,58.46153846153846,
0,0,61.224489795918366,53.44827586206897,18.75,52.38095238095238,19.047619047619047,33.333333333333336,62.6865671641791,34.09090909090909,14.285714285714286,57.57575757575758,
0,0,60.0,54.23728813559322,18.75,52.38095238095238,19.047619047619047,33.333333333333336,61.76470588235294,34.09090909090909,14.285714285714286,58.208955223880594,
0,0,60.78431372549019,53.333333333333336,18.75,52.38095238095238,19.047619047619047,42.857142857142854,60.869565217391305,34.09090909090909,14.285714285714286,58.208955223880594,
0,0,60.78431372549019,53.333333333333336,18.75,52.38095238095238,19.047619047619047,37.5,61.42857142857143,33.333333333333336,14.285714285714286,58.8235294117647,
0,0,59.61538461538461,54.09836065573771,18.75,52.38095238095238,19.047619047619047,37.5,61.42857142857143,32.608695652173914,14.285714285714286,59.42028985507246,
0,0,59.61538461538461,54.83870967741935,18.75,52.38095238095238,19.047619047619047,33.333333333333336,61.971830985915496,32.608695652173914,14.285714285714286,58.57142857142857,
0,0,60.37735849056604,54.83870967741935,18.75,52.38095238095238,19.047619047619047,30.0,62.5,31.914893617021278,14.285714285714286,58.57142857142857,
0,0,61.111111111111114,53.96825396825397,18.75,52.38095238095238,19.047619047619047,30.0,62.5,31.25,14.285714285714286,59.15492957746479,
0,0,61.111111111111114,54.6875,18.75,52.38095238095238,19.047619047619047,27.272727272727273,61.64383561643836,31.25,14.285714285714286,59.72222222222222,
0,0,61.111111111111114,55.38461538461539,18.75,52.38095238095238,18.181818181818183,27.272727272727273,60.810810810810814,31.25,14.285714285714286,60.273972602739725,
0,0,61.111111111111114,56.06060606060606,18.75,52.38095238095238,17.391304347826086,27.272727272727273,61.333333333333336,31.25,14.285714285714286,59.45945945945946,
0,0,61.111111111111114,56.06060606060606,18.75,52.38095238095238,16.666666666666668,27.272727272727273,60.526315789473685,32.6530612244898,14.285714285714286,60.0,
0,0,61.111111111111114,55.223880597014926,18.75,52.38095238095238,16.666666666666668,27.272727272727273,61.03896103896104,32.0,14.285714285714286,60.526315789473685,
0,0,61.111111111111114,55.88235294117647,18.75,52.38095238095238,20.0,27.272727272727273,60.256410256410255,31.372549019607842,14.285714285714286,60.526315789473685,
0,0,61.111111111111114,56.52173913043478,18.75,52.38095238095238,19.23076923076923,27.272727272727273,60.256410256410255,30.76923076923077,14.285714285714286,61.03896103896104,
0,0,61.111111111111114,57.142857142857146,18.75,52.38095238095238,19.23076923076923,27.272727272727273,59.49367088607595,32.075471698113205,14.285714285714286,60.256410256410255,
0,0,61.111111111111114,56.33802816901409,18.75,52.38095238095238,19.23076923076923,27.272727272727273,58.75,33.333333333333336,14.285714285714286,60.75949367088607,
0,0,61.111111111111114,56.94444444444444,18.75,52.38095238095238,19.23076923076923,27.272727272727273,58.02469135802469,32.72727272727273,14.285714285714286,61.25,
0,0,61.111111111111114,57.534246575342465,18.75,52.38095238095238,19.23076923076923,27.272727272727273,57.31707317073171,33.92857142857143,14.285714285714286,60.49382716049383,
0,0,61.111111111111114,56.75675675675676,18.75,52.38095238095238,19.23076923076923,27.272727272727273,56.626506024096386,35.08771929824562,14.285714285714286,60.97560975609756,
0,0,61.111111111111114,56.0,18.75,52.38095238095238,19.23076923076923,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,61.44578313253012,
0,0,61.81818181818182,55.26315789473684,17.647058823529413,52.38095238095238,19.23076923076923,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,61.904761904761905,
0,0,62.5,55.84415584415584,16.666666666666668,52.38095238095238,19.23076923076923,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,61.1764705882353,
0,0,61.40350877192982,56.41025641025641,15.789473684210526,52.38095238095238,19.23076923076923,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,61.627906976744185,
0,0,62.06896551724138,55.69620253164557,15.0,52.38095238095238,19.23076923076923,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,62.06896551724138,
0,0,62.71186440677966,56.25,14.285714285714286,52.38095238095238,19.23076923076923,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,61.36363636363637,
0,0,61.666666666666664,56.79012345679013,13.636363636363637,52.38095238095238,19.23076923076923,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,61.79775280898876,
0,0,61.666666666666664,56.09756097560975,17.391304347826086,52.38095238095238,18.51851851851852,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,62.22222222222222,
0,0.0,60.65573770491803,56.09756097560975,20.833333333333332,52.38095238095238,18.51851851851852,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,62.637362637362635,
0,0.0,61.29032258064516,56.626506024096386,20.833333333333332,52.38095238095238,17.857142857142858,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,62.637362637362635,
0.0,0.0,61.29032258064516,57.142857142857146,24.0,52.38095238095238,17.857142857142858,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,61.95652173913044,
0.0,33.333333333333336,61.904761904761905,57.142857142857146,24.0,52.38095238095238,17.24137931034483,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,61.29032258064516,
50.0,33.333333333333336,60.9375,57.64705882352941,23.076923076923077,52.38095238095238,17.24137931034483,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,61.29032258064516,
50.0,25.0,60.9375,58.13953488372093,23.076923076923077,52.38095238095238,16.666666666666668,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,61.702127659574465,
33.333333333333336,25.0,61.53846153846154,58.13953488372093,22.22222222222222,52.38095238095238,16.666666666666668,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,62.10526315789474,
33.333333333333336,20.0,62.121212121212125,58.62068965517241,21.428571428571427,52.38095238095238,16.666666666666668,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,62.10526315789474,
33.333333333333336,33.333333333333336,62.121212121212125,58.62068965517241,21.428571428571427,52.38095238095238,16.129032258064516,27.272727272727273,57.64705882352941,34.48275862068966,14.285714285714286,61.458333333333336,
33.333333333333336,42.857142857142854,61.19402985074627,58.62068965517241,21.428571428571427,52.38095238095238,15.625,27.272727272727273,57.64705882352941,34.48275862068966,14.285714285714286,61.855670103092784,
33.333333333333336,42.857142857142854,61.76470588235294,58.62068965517241,21.428571428571427,52.38095238095238,15.151515151515152,27.272727272727273,56.97674418604651,34.48275862068966,14.285714285714286,62.244897959183675,
33.333333333333336,37.5,60.869565217391305,58.62068965517241,21.428571428571427,52.38095238095238,15.151515151515152,27.272727272727273,57.47126436781609,34.48275862068966,14.285714285714286,62.62626262626262,
33.333333333333336,33.333333333333336,61.42857142857143,58.62068965517241,21.428571428571427,52.38095238095238,14.705882352941176,27.272727272727273,57.95454545454545,34.48275862068966,14.285714285714286,62.62626262626262,
33.333333333333336,30.0,61.42857142857143,58.62068965517241,21.428571428571427,52.38095238095238,17.142857142857142,27.272727272727273,57.30337078651685,34.48275862068966,14.285714285714286,63.0,
33.333333333333336,27.272727272727273,60.563380281690144,58.62068965517241,21.428571428571427,52.38095238095238,17.142857142857142,27.272727272727273,57.77777777777778,34.48275862068966,14.285714285714286,63.366336633663366,
33.333333333333336,27.272727272727273,61.111111111111114,58.62068965517241,21.428571428571427,52.38095238095238,16.666666666666668,27.272727272727273,57.142857142857146,34.48275862068966,14.285714285714286,63.72549019607843,
33.333333333333336,27.272727272727273,60.273972602739725,58.62068965517241,21.428571428571427,52.38095238095238,16.216216216216218,27.272727272727273,57.608695652173914,34.48275862068966,14.285714285714286,64.07766990291262,
33.333333333333336,27.272727272727273,60.273972602739725,59.09090909090909,21.428571428571427,52.38095238095238,15.789473684210526,27.272727272727273,56.98924731182796,35.59322033898305,14.285714285714286,64.07766990291262,
33.333333333333336,27.272727272727273,60.273972602739725,58.42696629213483,21.428571428571427,52.38095238095238,15.384615384615385,27.272727272727273,57.4468085106383,35.59322033898305,14.285714285714286,64.42307692307692,
33.333333333333336,27.272727272727273,60.273972602739725,58.888888888888886,21.428571428571427,52.38095238095238,15.384615384615385,27.272727272727273,57.89473684210526,35.0,14.285714285714286,63.80952380952381,
33.333333333333336,27.272727272727273,60.273972602739725,58.888888888888886,21.428571428571427,52.38095238095238,15.0,27.272727272727273,58.333333333333336,36.0655737704918,14.285714285714286,63.20754716981132,
33.333333333333336,27.272727272727273,60.273972602739725,59.34065934065934,21.428571428571427,52.38095238095238,14.634146341463415,27.272727272727273,58.333333333333336,35.483870967741936,14.285714285714286,63.55140186915888,
33.333333333333336,27.272727272727273,60.273972602739725,59.78260869565217,21.428571428571427,52.38095238095238,14.285714285714286,27.272727272727273,57.7319587628866,36.507936507936506,14.285714285714286,63.55140186915888,
33.333333333333336,27.272727272727273,60.273972602739725,60.215053763440864,21.428571428571427,52.38095238095238,14.285714285714286,27.272727272727273,58.16326530612245,35.9375,14.285714285714286,62.96296296296296,
33.333333333333336,27.272727272727273,60.273972602739725,59.57446808510638,21.428571428571427,52.38095238095238,13.953488372093023,27.272727272727273,58.58585858585859,35.9375,14.285714285714286,63.30275229357798,
33.333333333333336,27.272727272727273,60.273972602739725,58.94736842105263,20.689655172413794,52.38095238095238,13.953488372093023,27.272727272727273,58.58585858585859,36.92307692307692,14.285714285714286,63.63636363636363,
33.333333333333336,27.272727272727273,60.273972602739725,59.375,20.0,52.38095238095238,13.953488372093023,27.272727272727273,58.58585858585859,37.878787878787875,14.285714285714286,63.06306306306306,
33.333333333333336,27.272727272727273,60.273972602739725,59.79381443298969,19.35483870967742,52.38095238095238,13.953488372093023,27.272727272727273,58.58585858585859,37.3134328358209,14.285714285714286,63.392857142857146,
33.333333333333336,27.272727272727273,60.273972602739725,59.183673469387756,18.75,52.38095238095238,13.953488372093023,27.272727272727273,58.58585858585859,38.23529411764706,14.285714285714286,63.716814159292035,
33.333333333333336,27.272727272727273,60.273972602739725,59.5959595959596,18.181818181818183,52.38095238095238,13.953488372093023,27.272727272727273,58.58585858585859,39.130434782608695,14.285714285714286,63.1578947368421,
33.333333333333336,27.272727272727273,60.273972602739725,60.0,17.647058823529413,52.38095238095238,13.953488372093023,27.272727272727273,58.58585858585859,38.57142857142857,14.285714285714286,63.47826086956522,
33.333333333333336,27.272727272727273,60.273972602739725,60.396039603960396,17.142857142857142,52.38095238095238,13.953488372093023,27.272727272727273,58.58585858585859,39.436619718309856,14.285714285714286,62.93103448275862,
33.333333333333336,27.272727272727273,60.273972602739725,59.80392156862745,17.142857142857142,52.38095238095238,13.953488372093023,25.0,59.0,39.436619718309856,14.285714285714286,63.24786324786325,
33.333333333333336,27.272727272727273,60.273972602739725,60.19417475728155,17.142857142857142,52.38095238095238,13.953488372093023,23.076923076923077,58.415841584158414,39.436619718309856,14.285714285714286,63.559322033898304,
33.333333333333336,27.272727272727273,60.273972602739725,59.61538461538461,17.142857142857142,52.38095238095238,13.953488372093023,28.571428571428573,57.84313725490196,39.436619718309856,14.285714285714286,63.865546218487395,
33.333333333333336,27.272727272727273,60.273972602739725,60.0,17.142857142857142,52.38095238095238,13.953488372093023,26.666666666666668,58.25242718446602,39.436619718309856,14.285714285714286,63.333333333333336,
33.333333333333336,27.272727272727273,60.273972602739725,60.37735849056604,17.142857142857142,52.38095238095238,13.953488372093023,25.0,57.69230769230769,39.436619718309856,14.285714285714286,63.63636363636363,
33.333333333333336,27.272727272727273,60.273972602739725,59.81308411214953,17.142857142857142,52.38095238095238,13.953488372093023,23.529411764705884,58.095238095238095,39.436619718309856,14.285714285714286,63.9344262295082,
33.333333333333336,27.272727272727273,60.273972602739725,60.18518518518518,17.142857142857142,52.38095238095238,13.636363636363637,23.529411764705884,58.095238095238095,38.888888888888886,14.285714285714286,64.22764227642277,
33.333333333333336,25.0,60.273972602739725,59.63302752293578,17.142857142857142,52.38095238095238,15.555555555555555,23.529411764705884,58.095238095238095,38.888888888888886,14.285714285714286,64.51612903225806,
33.333333333333336,23.076923076923077,60.273972602739725,60.0,17.142857142857142,52.38095238095238,15.555555555555555,23.529411764705884,58.095238095238095,39.726027397260275,14.285714285714286,64.0,
33.333333333333336,23.076923076923077,60.273972602739725,59.45945945945946,17.142857142857142,52.38095238095238,15.217391304347826,23.529411764705884,58.095238095238095,40.54054054054054,14.285714285714286,64.28571428571429,
33.333333333333336,21.428571428571427,60.273972602739725,59.82142857142857,17.142857142857142,52.38095238095238,15.217391304347826,23.529411764705884,58.095238095238095,40.0,14.285714285714286,64.56692913385827,
33.333333333333336,20.0,60.273972602739725,60.176991150442475,17.142857142857142,52.38095238095238,17.02127659574468,23.529411764705884,58.095238095238095,39.473684210526315,14.285714285714286,64.56692913385827,
33.333333333333336,20.0,60.273972602739725,60.526315789473685,16.666666666666668,52.38095238095238,16.666666666666668,27.77777777777778,58.095238095238095,39.473684210526315,14.285714285714286,64.56692913385827,
33.333333333333336,20.0,60.273972602739725,60.869565217391305,16.666666666666668,52.38095238095238,16.666666666666668,26.31578947368421,58.095238095238095,40.25974025974026,14.285714285714286,64.0625,
33.333333333333336,20.0,60.273972602739725,60.869565217391305,18.91891891891892,52.38095238095238,16.3265306122449,26.31578947368421,58.095238095238095,39.743589743589745,14.285714285714286,64.34108527131782,
33.333333333333336,20.0,60.273972602739725,60.3448275862069,18.42105263157895,52.38095238095238,18.0,30.0,58.095238095238095,39.743589743589745,14.285714285714286,64.34108527131782,
33.333333333333336,20.0,60.273972602739725,60.68376068376068,18.42105263157895,52.38095238095238,18.0,28.571428571428573,58.095238095238095,39.24050632911393,14.285714285714286,64.61538461538461,
33.333333333333336,20.0,60.273972602739725,60.68376068376068,17.94871794871795,52.38095238095238,17.647058823529413,28.571428571428573,58.095238095238095,40.0,14.285714285714286,64.8854961832061,
33.333333333333336,20.0,60.273972602739725,61.016949152542374,17.5,52.38095238095238,19.23076923076923,27.272727272727273,58.095238095238095,40.0,14.285714285714286,64.8854961832061,
33.333333333333336,20.0,60.273972602739725,61.016949152542374,17.073170731707318,52.38095238095238,19.23076923076923,30.434782608695652,58.095238095238095,39.50617283950617,14.285714285714286,65.15151515151516,
33.333333333333336,20.0,60.273972602739725,61.016949152542374,16.666666666666668,52.38095238095238,19.23076923076923,33.333333333333336,58.095238095238095,40.24390243902439,14.285714285714286,64.66165413533835,
33.333333333333336,20.0,59.45945945945946,61.34453781512605,16.666666666666668,52.38095238095238,18.867924528301888,33.333333333333336,58.490566037735846,40.24390243902439,14.285714285714286,64.66165413533835,
33.333333333333336,20.0,60.0,60.833333333333336,16.666666666666668,52.38095238095238,18.51851851851852,33.333333333333336,58.490566037735846,40.24390243902439,14.285714285714286,64.92537313432835,
33.333333333333336,20.0,60.526315789473685,61.15702479338843,16.666666666666668,52.38095238095238,18.51851851851852,33.333333333333336,57.94392523364486,40.24390243902439,14.285714285714286,64.44444444444444,
33.333333333333336,20.0,59.74025974025974,61.15702479338843,16.666666666666668,52.38095238095238,20.0,33.333333333333336,57.407407407407405,40.24390243902439,14.285714285714286,64.70588235294117,
33.333333333333336,20.0,59.74025974025974,61.47540983606557,16.666666666666668,52.38095238095238,19.642857142857142,33.333333333333336,56.88073394495413,40.24390243902439,14.285714285714286,64.96350364963503,
33.333333333333336,20.0,60.256410256410255,61.78861788617886,16.666666666666668,52.38095238095238,19.29824561403509,33.333333333333336,56.88073394495413,40.24390243902439,14.285714285714286,64.4927536231884,
33.333333333333336,20.0,60.75949367088607,62.096774193548384,16.666666666666668,52.38095238095238,18.96551724137931,33.333333333333336,56.88073394495413,40.24390243902439,14.285714285714286,64.02877697841727,
33.333333333333336,20.0,60.0,62.4,16.666666666666668,52.38095238095238,18.64406779661017,33.333333333333336,56.88073394495413,40.24390243902439,14.285714285714286,64.28571428571429,
