AS	AT	GB	KN	KR	PJ	SA	SK	SS	SV	
1.38461538461538	-0.133333333333333	-4.125	1.21428571428571	-4.52380952380952	-1	2.34042553191489	-3.82758620689655	-8.2	2.34042553191489	
1.38461538461538	0	-4.125	1.21428571428571	-4.52380952380952	-2	2.41666666666667	-3.82758620689655	-8.2	2.16666666666667	
1.38461538461538	0	-3	1.37931034482759	-4.52380952380952	-2	2.41666666666667	-3.9	-7.83333333333333	2.16666666666667	
1.38461538461538	0	-3	1.37931034482759	-4.52380952380952	-2.16666666666667	2.41666666666667	-3.9	-6.28571428571429	2.18367346938776	
1.38461538461538	0.148936170212766	-3	1.56666666666667	-4.52380952380952	-2.16666666666667	2.22448979591837	-4	-6.28571428571429	2.18367346938776	
1.44444444444444	0.208333333333333	-3	1.41935483870968	-4.52380952380952	-2.16666666666667	2.22448979591837	-4	-6.28571428571429	2.08	
1.57142857142857	0.102040816326531	-3	1.21875	-4.52380952380952	-2.16666666666667	2.22448979591837	-4	-6.28571428571429	2.13725490196078	
1.27586206896552	0.24	-3	0.96969696969697	-4.52380952380952	-2.16666666666667	2.22448979591837	-4	-6.28571428571429	2.23076923076923	
0.866666666666667	0.450980392156863	-3	0.617647058823529	-4.52380952380952	-2.16666666666667	2.22448979591837	-4	-6.28571428571429	2.39622641509434	
1.03225806451613	0.326923076923077	-3	0.428571428571429	-4.52380952380952	-2.16666666666667	2.22448979591837	-4	-6.28571428571429	2.46296296296296	
0.8125	0.207547169811321	-3	0.583333333333333	-4.52380952380952	-2.16666666666667	2.22448979591837	-4	-6.28571428571429	2.52727272727273	
0.909090909090909	0.207547169811321	-3	0.583333333333333	-4.52380952380952	-2.16666666666667	2.26	-4	-6.28571428571429	2.41071428571429	
1.14705882352941	0.207547169811321	-3	0.324324324324324	-4.52380952380952	-2.16666666666667	2.03921568627451	-4	-6.28571428571429	2.52631578947368	
1.14705882352941	0.207547169811321	-3	0.263157894736842	-4.52380952380952	-2.16666666666667	2.03846153846154	-3.93939393939394	-6.28571428571429	2.51724137931034	
1.17142857142857	0.207547169811321	-3	0.205128205128205	-4.52380952380952	-2.16666666666667	2.03846153846154	-3.76470588235294	-6.28571428571429	2.4406779661017	
1.38888888888889	0.207547169811321	-3	0.425	-4.52380952380952	-2.16666666666667	1.83018867924528	-3.91428571428571	-6.28571428571429	2.4406779661017	
1.24324324324324	0.207547169811321	-3	0.425	-4.52380952380952	-2.16666666666667	1.72222222222222	-3.69444444444444	-6.28571428571429	2.46666666666667	
1.52631578947368	0.207547169811321	-3	0.425	-4.52380952380952	-2.16666666666667	1.47272727272727	-3.27027027027027	-6.28571428571429	2.22950819672131	
1.52631578947368	0.207547169811321	-3.09090909090909	0.51219512195122	-4.52380952380952	-2.16666666666667	1.375	-3.07894736842105	-6.28571428571429	2.22950819672131	
1.20512820512821	0.207547169811321	-3.09090909090909	0.761904761904762	-4.52380952380952	-2.16666666666667	1.54385964912281	-3.28205128205128	-6.28571428571429	2.22950819672131	
0.95	0.207547169811321	-3.58333333333333	0.761904761904762	-4.52380952380952	-2.16666666666667	1.67241379310345	-2.975	-6.28571428571429	2.22950819672131	
1.26829268292683	0.207547169811321	-4.38461538461539	0.761904761904762	-4.52380952380952	-2.16666666666667	1.88135593220339	-3.24390243902439	-6.28571428571429	2.22950819672131	
1.04761904761905	0.207547169811321	-4.64285714285714	0.761904761904762	-4.52380952380952	-2.16666666666667	1.98333333333333	-2.97619047619048	-6.28571428571429	2.22950819672131	
1.11627906976744	0.207547169811321	-4.6	0.761904761904762	-4.52380952380952	-2.16666666666667	1.88524590163934	-2.81395348837209	-6.28571428571429	2.22950819672131	
1.13636363636364	0.207547169811321	-4.4375	0.761904761904762	-4.52380952380952	-2.16666666666667	1.88709677419355	-2.79545454545455	-6.28571428571429	2.22950819672131	
1.15555555555556	0.166666666666667	-4.4375	0.761904761904762	-4.52380952380952	-2.16666666666667	1.88888888888889	-2.79545454545455	-6.28571428571429	2.16129032258065	
1.21739130434783	0.236363636363636	-4.4375	0.761904761904762	-4.52380952380952	-2.16666666666667	1.796875	-2.79545454545455	-6.28571428571429	2.06349206349206	
1.27659574468085	0.160714285714286	-4.4375	0.761904761904762	-4.52380952380952	-2.16666666666667	1.70769230769231	-2.79545454545455	-6.28571428571429	2.09375	
1.10416666666667	0.280701754385965	-4.4375	0.761904761904762	-4.52380952380952	-2.16666666666667	1.78787878787879	-2.79545454545455	-6.28571428571429	1.95384615384615	
1.16326530612245	0.344827586206897	-4.4375	0.761904761904762	-4.52380952380952	-2.16666666666667	1.70149253731343	-2.79545454545455	-6.28571428571429	1.86363636363636	
1.1	0.372881355932203	-4.4375	0.761904761904762	-4.52380952380952	-2.16666666666667	1.64705882352941	-2.79545454545455	-6.28571428571429	1.86567164179104	
1.15686274509804	0.3	-4.4375	0.761904761904762	-4.52380952380952	-1.28571428571429	1.56521739130435	-2.79545454545455	-6.28571428571429	1.86567164179104	
1.15686274509804	0.3	-4.4375	0.761904761904762	-4.52380952380952	-1.625	1.6	-2.82222222222222	-6.28571428571429	1.89705882352941	
1	0.409836065573771	-4.4375	0.761904761904762	-4.52380952380952	-1.625	1.6	-2.91304347826087	-6.28571428571429	1.97101449275362	
1	0.661290322580645	-4.4375	0.761904761904762	-4.52380952380952	-3.22222222222222	1.80281690140845	-2.91304347826087	-6.28571428571429	1.71428571428571	
1.15094339622642	0.661290322580645	-4.4375	0.761904761904762	-4.52380952380952	-3.8	1.90277777777778	-3.04255319148936	-6.28571428571429	1.71428571428571	
1.16666666666667	0.619047619047619	-4.4375	0.761904761904762	-4.52380952380952	-3.8	1.90277777777778	-3.02083333333333	-6.28571428571429	1.71830985915493	
1.16666666666667	0.75	-4.4375	0.761904761904762	-4.52380952380952	-4.27272727272727	1.75342465753425	-3.02083333333333	-6.28571428571429	1.81944444444444	
1.16666666666667	0.938461538461538	-4.4375	0.761904761904762	-4.90909090909091	-4.27272727272727	1.55405405405405	-3.02083333333333	-6.28571428571429	1.97260273972603	
1.16666666666667	1.15151515151515	-4.4375	0.761904761904762	-5.34782608695652	-4.27272727272727	1.73333333333333	-3.02083333333333	-6.28571428571429	1.74324324324324	
1.16666666666667	1.15151515151515	-4.4375	0.761904761904762	-5.5	-4.27272727272727	1.59210526315789	-2.77551020408163	-6.28571428571429	1.84	
1.16666666666667	1.04477611940298	-4.4375	0.761904761904762	-5.5	-4.27272727272727	1.64935064935065	-2.84	-6.28571428571429	1.89473684210526	
1.16666666666667	1.11764705882353	-4.4375	0.761904761904762	-5.04	-4.27272727272727	1.55128205128205	-2.90196078431373	-6.28571428571429	1.89473684210526	
1.16666666666667	1.30434782608696	-4.4375	0.761904761904762	-5.38461538461539	-4.27272727272727	1.55128205128205	-3.11538461538462	-6.28571428571429	2.05194805194805	
1.16666666666667	1.32857142857143	-4.4375	0.761904761904762	-5.38461538461539	-4.27272727272727	1.49367088607595	-3	-6.28571428571429	1.98717948717949	
