AS	AT	GB	KN	KR	PJ	SA	SK	SS	SV	
18.8275862068966	18	16	18.2424242424242	15.3333333333333	16.6666666666667	19.0816326530612	15.6129032258065	14.2857142857143	18.9807692307692	
18.5333333333333	18.0588235294118	16	18	15.3333333333333	16.6666666666667	19.0816326530612	15.6129032258065	14.2857142857143	19.0188679245283	
18.6129032258065	18	16	17.9142857142857	15.3333333333333	16.6666666666667	19.0816326530612	15.6129032258065	14.2857142857143	19.0555555555556	
18.5	17.9433962264151	16	18	15.3333333333333	16.6666666666667	19.0816326530612	15.6129032258065	14.2857142857143	19.0909090909091	
18.5757575757576	17.9433962264151	16	18	15.3333333333333	16.6666666666667	19.12	15.65625	14.2857142857143	19.0535714285714	
18.6470588235294	17.9433962264151	16	17.8378378378378	15.3333333333333	16.6666666666667	18.9803921568627	15.65625	14.2857142857143	19.0877192982456	
18.6470588235294	17.9433962264151	16	17.8947368421053	15.3333333333333	16.6666666666667	19.0384615384615	15.7878787878788	14.2857142857143	19.1379310344828	
18.7142857142857	17.9433962264151	16	17.9230769230769	15.3333333333333	16.6666666666667	19.0384615384615	15.9411764705882	14.2857142857143	19.135593220339	
18.7777777777778	17.9433962264151	16	18	15.3333333333333	16.6666666666667	18.9056603773585	15.8285714285714	14.2857142857143	19.135593220339	
18.7297297297297	17.9433962264151	16	18	15.3333333333333	16.6666666666667	18.8703703703704	15.9722222222222	14.2857142857143	19.1666666666667	
18.7894736842105	17.9433962264151	16	18	15.3333333333333	16.6666666666667	18.6909090909091	16.1081081081081	14.2857142857143	19	
18.7894736842105	17.9433962264151	16.0909090909091	18.0731707317073	15.3333333333333	16.6666666666667	18.6607142857143	16.2368421052632	14.2857142857143	19	
18.5641025641026	17.9433962264151	16.0909090909091	18.1428571428571	15.3333333333333	16.6666666666667	18.7017543859649	16.0769230769231	14.2857142857143	19	
18.4	17.9433962264151	15.75	18.1428571428571	15.3333333333333	16.6666666666667	18.7413793103448	16.2	14.2857142857143	19	
18.4634146341463	17.9433962264151	15.0769230769231	18.1428571428571	15.3333333333333	16.6666666666667	18.7796610169492	15.9756097560976	14.2857142857143	19	
18.3333333333333	17.9433962264151	14.9285714285714	18.1428571428571	15.3333333333333	16.6666666666667	18.8166666666667	16.0952380952381	14.2857142857143	19	
18.3953488372093	17.9433962264151	15.0666666666667	18.1428571428571	15.3333333333333	16.6666666666667	18.7868852459016	16.2093023255814	14.2857142857143	19	
18.4772727272727	17.9433962264151	15.375	18.1428571428571	15.3333333333333	16.6666666666667	18.8387096774194	16.2954545454545	14.2857142857143	19	
18.5333333333333	17.962962962963	15.375	18.1428571428571	15.3333333333333	16.6666666666667	18.8730158730159	16.2954545454545	14.2857142857143	19	
18.5869565217391	18.0181818181818	15.375	18.1428571428571	15.3333333333333	16.6666666666667	18.84375	16.2954545454545	14.2857142857143	18.968253968254	
18.6382978723404	18	15.375	18.1428571428571	15.3333333333333	16.6666666666667	18.8153846153846	16.2954545454545	14.2857142857143	19	
18.5416666666667	18.0526315789474	15.375	18.1428571428571	15.3333333333333	16.6666666666667	18.8484848484848	16.2954545454545	14.2857142857143	18.9230769230769	
18.5918367346939	18.1034482758621	15.375	18.1428571428571	15.3333333333333	16.6666666666667	18.8208955223881	16.2954545454545	14.2857142857143	18.8939393939394	
18.62	18.1694915254237	15.375	18.1428571428571	15.3333333333333	16.6666666666667	18.8382352941176	16.2954545454545	14.2857142857143	18.9402985074627	
18.6666666666667	18.15	15.375	18.1428571428571	15.3333333333333	17.2857142857143	18.8115942028986	16.2954545454545	14.2857142857143	18.9402985074627	
18.6666666666667	18.15	15.375	18.1428571428571	15.3333333333333	17.25	18.8428571428571	16.3111111111111	14.2857142857143	18.9705882352941	
18.5769230769231	18.1967213114754	15.375	18.1428571428571	15.3333333333333	17.25	18.8428571428571	16.2608695652174	14.2857142857143	19	
18.5769230769231	18.241935483871	15.375	18.1428571428571	15.3333333333333	15.8888888888889	18.8732394366197	16.2608695652174	14.2857142857143	18.8	
18.622641509434	18.241935483871	15.375	18.1428571428571	15.3333333333333	15.5	18.9027777777778	16.1702127659574	14.2857142857143	18.8	
18.7222222222222	18.3015873015873	15.375	18.1428571428571	15.3333333333333	15.5	18.9027777777778	16.2916666666667	14.2857142857143	18.8732394366197	
18.7222222222222	18.34375	15.375	18.1428571428571	15.3333333333333	15.1818181818182	18.8082191780822	16.2916666666667	14.2857142857143	18.9027777777778	
18.7222222222222	18.3846153846154	15.375	18.1428571428571	15	15.1818181818182	18.6621621621622	16.2916666666667	14.2857142857143	18.9315068493151	
18.7222222222222	18.4242424242424	15.375	18.1428571428571	14.6086956521739	15.1818181818182	18.6933333333333	16.2916666666667	14.2857142857143	18.7567567567568	
18.7222222222222	18.4242424242424	15.375	18.1428571428571	14.5	15.1818181818182	18.6052631578947	16.3877551020408	14.2857142857143	18.7866666666667	
18.7222222222222	18.3731343283582	15.375	18.1428571428571	14.5	15.1818181818182	18.6363636363636	16.36	14.2857142857143	18.8157894736842	
18.7222222222222	18.4117647058824	15.375	18.1428571428571	14.76	15.1818181818182	18.5897435897436	16.3333333333333	14.2857142857143	18.8157894736842	
18.7222222222222	18.4492753623188	15.375	18.1428571428571	14.4615384615385	15.1818181818182	18.5897435897436	16.1538461538462	14.2857142857143	18.8441558441558	
18.7222222222222	18.4857142857143	15.375	18.1428571428571	14.4615384615385	15.1818181818182	18.5822784810127	16.2452830188679	14.2857142857143	18.8333333333333	
